,asin,data_date,ordered_units
6468,B07PY5M579,2020-07-10,208
6469,B07PY5M579,2020-07-11,225
6470,B07PY5M579,2020-07-12,260
6471,B07PY5M579,2020-07-13,226
6472,B07PY5M579,2020-07-14,217
6473,B07PY5M579,2020-07-15,228
6474,B07PY5M579,2020-07-16,235
6475,B07PY5M579,2020-07-17,218
6476,B07PY5M579,2020-07-18,281
6477,B07PY5M579,2020-07-19,300
6478,B07PY5M579,2020-07-20,238
6479,B07PY5M579,2020-07-21,255
6480,B07PY5M579,2020-07-22,244
6481,B07PY5M579,2020-07-23,264
6482,B07PY5M579,2020-07-24,285
6483,B07PY5M579,2020-07-25,282
6484,B07PY5M579,2020-07-26,314
6485,B07PY5M579,2020-07-27,278
6486,B07PY5M579,2020-07-28,242
6487,B07PY5M579,2020-07-29,236
6488,B07PY5M579,2020-07-30,250
6489,B07PY5M579,2020-07-31,266
6490,B07PY5M579,2020-08-01,303
6491,B07PY5M579,2020-08-02,305
6492,B07PY5M579,2020-08-03,261
6493,B07PY5M579,2020-08-04,251
6494,B07PY5M579,2020-08-05,238
6495,B07PY5M579,2020-08-06,236
6496,B07PY5M579,2020-08-07,211
6497,B07PY5M579,2020-08-08,195
6498,B07PY5M579,2020-08-09,139
6499,B07PY5M579,2020-08-10,53
6500,B07PY5M579,2020-08-11,195
6501,B07PY5M579,2020-08-12,18
6502,B07PY5M579,2020-08-13,8
6503,B07PY5M579,2020-08-14,2
6504,B07PY5M579,2020-08-15,15
6505,B07PY5M579,2020-08-16,3
6506,B07PY5M579,2020-08-17,4
6507,B07PY5M579,2020-08-18,69
6508,B07PY5M579,2020-08-19,30
6509,B07PY5M579,2020-08-20,10
6510,B07PY5M579,2020-08-21,8
6511,B07PY5M579,2020-08-22,3
6512,B07PY5M579,2020-08-23,4
6513,B07PY5M579,2020-08-24,6
6514,B07PY5M579,2020-08-25,94
6515,B07PY5M579,2020-08-26,153
6516,B07PY5M579,2020-08-27,152
6517,B07PY5M579,2020-08-28,144
6518,B07PY5M579,2020-08-29,194
6519,B07PY5M579,2020-08-30,108
6520,B07PY5M579,2020-08-31,195
6521,B07PY5M579,2020-09-01,152
6522,B07PY5M579,2020-09-02,141
6523,B07PY5M579,2020-09-03,112
6524,B07PY5M579,2020-09-04,135
6525,B07PY5M579,2020-09-05,157
6526,B07PY5M579,2020-09-06,181
6527,B07PY5M579,2020-09-07,227
6528,B07PY5M579,2020-09-08,196
6529,B07PY5M579,2020-09-09,232
6530,B07PY5M579,2020-09-10,215
6531,B07PY5M579,2020-09-11,199
6532,B07PY5M579,2020-09-12,200
6533,B07PY5M579,2020-09-13,359
6534,B07PY5M579,2020-09-14,21
6535,B07PY5M579,2020-09-15,124
6536,B07PY5M579,2020-09-16,156
6537,B07PY5M579,2020-09-17,140
6538,B07PY5M579,2020-09-18,125
6539,B07PY5M579,2020-09-19,144
6540,B07PY5M579,2020-09-20,136
6541,B07PY5M579,2020-09-21,141
6542,B07PY5M579,2020-09-22,91
6543,B07PY5M579,2020-09-23,115
6544,B07PY5M579,2020-09-24,139
6545,B07PY5M579,2020-09-25,142
6546,B07PY5M579,2020-09-26,161
6547,B07PY5M579,2020-09-27,209
6548,B07PY5M579,2020-09-28,151
6549,B07PY5M579,2020-09-29,148
6550,B07PY5M579,2020-09-30,170
6551,B07PY5M579,2020-10-01,167
6552,B07PY5M579,2020-10-02,-12
6553,B07PY5M579,2020-10-03,-1
6554,B07PY5M579,2020-10-04,-1
6555,B07PY5M579,2020-10-05,0
6556,B07PY5M579,2020-10-06,65
6557,B07PY5M579,2020-10-07,61
6558,B07PY5M579,2020-10-08,82
6559,B07PY5M579,2020-10-09,77
6560,B07PY5M579,2020-10-10,115
6561,B07PY5M579,2020-10-11,147
6562,B07PY5M579,2020-10-12,126
6563,B07PY5M579,2020-10-13,260
6564,B07PY5M579,2020-10-14,1981
6565,B07PY5M579,2020-10-15,85
6566,B07PY5M579,2020-10-16,162
6567,B07PY5M579,2020-10-17,108
6568,B07PY5M579,2020-10-18,122
6569,B07PY5M579,2020-10-19,88
6570,B07PY5M579,2020-10-20,99
6571,B07PY5M579,2020-10-21,116
6572,B07PY5M579,2020-10-22,117
6573,B07PY5M579,2020-10-23,125
6574,B07PY5M579,2020-10-24,133
6575,B07PY5M579,2020-10-25,106
6576,B07PY5M579,2020-10-26,105
6577,B07PY5M579,2020-10-27,87
6578,B07PY5M579,2020-10-28,104
6579,B07PY5M579,2020-10-29,102
6580,B07PY5M579,2020-10-30,106
6581,B07PY5M579,2020-10-31,96
6582,B07PY5M579,2020-11-01,139
6583,B07PY5M579,2020-11-02,130
6584,B07PY5M579,2020-11-03,82
6585,B07PY5M579,2020-11-04,82
6586,B07PY5M579,2020-11-05,96
6587,B07PY5M579,2020-11-06,92
6588,B07PY5M579,2020-11-07,99
6589,B07PY5M579,2020-11-08,152
6590,B07PY5M579,2020-11-09,147
6591,B07PY5M579,2020-11-10,110
6592,B07PY5M579,2020-11-11,121
6593,B07PY5M579,2020-11-12,107
6594,B07PY5M579,2020-11-13,86
6595,B07PY5M579,2020-11-14,105
6596,B07PY5M579,2020-11-15,138
6597,B07PY5M579,2020-11-16,110
6598,B07PY5M579,2020-11-17,117
6599,B07PY5M579,2020-11-18,130
6600,B07PY5M579,2020-11-19,127
6601,B07PY5M579,2020-11-20,113
6602,B07PY5M579,2020-11-21,129
6603,B07PY5M579,2020-11-22,178
6604,B07PY5M579,2020-11-23,134
6605,B07PY5M579,2020-11-24,131
6606,B07PY5M579,2020-11-25,131
6607,B07PY5M579,2020-11-26,126
6608,B07PY5M579,2020-11-27,292
6609,B07PY5M579,2020-11-28,163
6610,B07PY5M579,2020-11-29,207
6611,B07PY5M579,2020-11-30,1341
6612,B07PY5M579,2020-12-01,202
6613,B07PY5M579,2020-12-02,199
6614,B07PY5M579,2020-12-03,180
6615,B07PY5M579,2020-12-04,237
6616,B07PY5M579,2020-12-05,242
6617,B07PY5M579,2020-12-06,333
6618,B07PY5M579,2020-12-07,504
6619,B07PY5M579,2020-12-08,475
6620,B07PY5M579,2020-12-09,470
6621,B07PY5M579,2020-12-10,523
6622,B07PY5M579,2020-12-11,529
6623,B07PY5M579,2020-12-12,618
6624,B07PY5M579,2020-12-13,587
6625,B07PY5M579,2020-12-14,577
6626,B07PY5M579,2020-12-15,553
6627,B07PY5M579,2020-12-16,524
6628,B07PY5M579,2020-12-17,574
6629,B07PY5M579,2020-12-18,583
6630,B07PY5M579,2020-12-19,548
6631,B07PY5M579,2020-12-20,521
6632,B07PY5M579,2020-12-21,438
6633,B07PY5M579,2020-12-22,330
6634,B07PY5M579,2020-12-23,230
6635,B07PY5M579,2020-12-24,183
6636,B07PY5M579,2020-12-25,201
6637,B07PY5M579,2020-12-26,143
6638,B07PY5M579,2020-12-27,146
6639,B07PY5M579,2020-12-28,130
6640,B07PY5M579,2020-12-29,125
6641,B07PY5M579,2020-12-30,126
6642,B07PY5M579,2020-12-31,124
6643,B07PY5M579,2021-01-01,192
6644,B07PY5M579,2021-01-02,172
6645,B07PY5M579,2021-01-03,160
6646,B07PY5M579,2021-01-04,158
6647,B07PY5M579,2021-01-05,158
6648,B07PY5M579,2021-01-06,125
6649,B07PY5M579,2021-01-07,150
6650,B07PY5M579,2021-01-08,148
6651,B07PY5M579,2021-01-09,199
6652,B07PY5M579,2021-01-10,200
6653,B07PY5M579,2021-01-11,159
6654,B07PY5M579,2021-01-12,123
6655,B07PY5M579,2021-01-13,131
6656,B07PY5M579,2021-01-14,126
6657,B07PY5M579,2021-01-15,124
6658,B07PY5M579,2021-01-16,130
6659,B07PY5M579,2021-01-17,138
6660,B07PY5M579,2021-01-18,138
6661,B07PY5M579,2021-01-19,104
6662,B07PY5M579,2021-01-20,107
6663,B07PY5M579,2021-01-21,111
6664,B07PY5M579,2021-01-22,85
6665,B07PY5M579,2021-01-23,111
6666,B07PY5M579,2021-01-24,80
6667,B07PY5M579,2021-01-25,63
6668,B07PY5M579,2021-01-26,156
6669,B07PY5M579,2021-01-28,118
6670,B07PY5M579,2021-01-29,139
6671,B07PY5M579,2021-01-30,115
6672,B07PY5M579,2021-02-02,118
6673,B07PY5M579,2021-02-04,141
6674,B07PY5M579,2021-02-05,116
6675,B07PY5M579,2021-02-06,162
6676,B07PY5M579,2021-02-07,150
6677,B07PY5M579,2021-02-08,151
6678,B07PY5M579,2021-02-09,129
6679,B07PY5M579,2021-02-10,122
6680,B07PY5M579,2021-02-11,148
6681,B07PY5M579,2021-02-12,129
6682,B07PY5M579,2021-02-13,154
6683,B07PY5M579,2021-02-14,129
6684,B07PY5M579,2021-02-15,145
6685,B07PY5M579,2021-02-16,81
6686,B07PY5M579,2021-02-17,88
6687,B07PY5M579,2021-02-18,96
6688,B07PY5M579,2021-02-19,74
6689,B07PY5M579,2021-02-20,107
6690,B07PY5M579,2021-02-21,110
6691,B07PY5M579,2021-02-22,115
6692,B07PY5M579,2021-02-23,100
6693,B07PY5M579,2021-02-24,119
6694,B07PY5M579,2021-02-25,79
6695,B07PY5M579,2021-02-26,97
6696,B07PY5M579,2021-02-27,231
6697,B07PY5M579,2021-02-28,165
6698,B07PY5M579,2021-03-01,168
6699,B07PY5M579,2021-03-02,158
6700,B07PY5M579,2021-03-03,166
6701,B07PY5M579,2021-03-04,168
6702,B07PY5M579,2021-03-05,145
6703,B07PY5M579,2021-03-06,166
6704,B07PY5M579,2021-03-07,205
6705,B07PY5M579,2021-03-08,156
6706,B07PY5M579,2021-03-09,128
6707,B07PY5M579,2021-03-10,173
6708,B07PY5M579,2021-03-11,131
6709,B07PY5M579,2021-03-12,156
6710,B07PY5M579,2021-03-13,96
6711,B07PY5M579,2021-03-14,104
6712,B07PY5M579,2021-03-15,96
6713,B07PY5M579,2021-03-16,126
6714,B07PY5M579,2021-03-17,148
6715,B07PY5M579,2021-03-18,128
6716,B07PY5M579,2021-03-19,113
6717,B07PY5M579,2021-03-20,128
6718,B07PY5M579,2021-03-21,146
6719,B07PY5M579,2021-03-22,131
6720,B07PY5M579,2021-03-23,83
6721,B07PY5M579,2021-03-24,104
6722,B07PY5M579,2021-03-25,78
6723,B07PY5M579,2021-03-26,83
6724,B07PY5M579,2021-03-27,81
6725,B07PY5M579,2021-03-28,87
6726,B07PY5M579,2021-03-29,80
6727,B07PY5M579,2021-03-30,61
6728,B07PY5M579,2021-03-31,81
6729,B07PY5M579,2021-04-01,96
6730,B07PY5M579,2021-04-02,74
6731,B07PY5M579,2021-04-03,65
6732,B07PY5M579,2021-04-04,88
6733,B07PY5M579,2021-04-05,81
6734,B07PY5M579,2021-04-06,98
6735,B07PY5M579,2021-04-07,113
6736,B07PY5M579,2021-04-08,95
6737,B07PY5M579,2021-04-09,104
6738,B07PY5M579,2021-04-10,104
6739,B07PY5M579,2021-04-11,105
6740,B07PY5M579,2021-04-12,81
6741,B07PY5M579,2021-04-13,110
6742,B07PY5M579,2021-04-14,123
6743,B07PY5M579,2021-04-15,128
6744,B07PY5M579,2021-04-16,107
6745,B07PY5M579,2021-04-17,144
6746,B07PY5M579,2021-04-18,140
6747,B07PY5M579,2021-04-19,138
6748,B07PY5M579,2021-04-20,131
6749,B07PY5M579,2021-04-21,92
6750,B07PY5M579,2021-04-22,91
6751,B07PY5M579,2021-04-23,71
6752,B07PY5M579,2021-04-24,85
6753,B07PY5M579,2021-04-25,90
6754,B07PY5M579,2021-04-26,107
6755,B07PY5M579,2021-04-27,98
6756,B07PY5M579,2021-04-28,96
6757,B07PY5M579,2021-04-29,111
6758,B07PY5M579,2021-04-30,102
6759,B07PY5M579,2021-05-01,104
6760,B07PY5M579,2021-05-02,130
6761,B07PY5M579,2021-05-03,142
6762,B07PY5M579,2021-05-04,142
6763,B07PY5M579,2021-05-05,155
6764,B07PY5M579,2021-05-06,139
6765,B07PY5M579,2021-05-07,139
6766,B07PY5M579,2021-05-08,132
6767,B07PY5M579,2021-05-09,163
6768,B07PY5M579,2021-05-10,130
6769,B07PY5M579,2021-05-11,138
6770,B07PY5M579,2021-05-12,100
6771,B07PY5M579,2021-05-13,105
6772,B07PY5M579,2021-05-14,139
6773,B07PY5M579,2021-05-15,117
6774,B07PY5M579,2021-05-16,167
6775,B07PY5M579,2021-05-17,137
6776,B07PY5M579,2021-05-18,116
6777,B07PY5M579,2021-05-19,76
6778,B07PY5M579,2021-05-20,97
6779,B07PY5M579,2021-05-21,95
6780,B07PY5M579,2021-05-22,90
6781,B07PY5M579,2021-05-23,73
6782,B07PY5M579,2021-05-24,68
6783,B07PY5M579,2021-05-25,100
6784,B07PY5M579,2021-05-26,79
6785,B07PY5M579,2021-05-27,91
6786,B07PY5M579,2021-05-28,97
6787,B07PY5M579,2021-05-29,93
6788,B07PY5M579,2021-05-30,112
6789,B07PY5M579,2021-05-31,137
6790,B07PY5M579,2021-06-01,105
6791,B07PY5M579,2021-06-02,97
6792,B07PY5M579,2021-06-03,114
6793,B07PY5M579,2021-06-04,100
6794,B07PY5M579,2021-06-05,138
6795,B07PY5M579,2021-06-06,163
6796,B07PY5M579,2021-06-07,165
6797,B07PY5M579,2021-06-08,130
6798,B07PY5M579,2021-06-09,137
6799,B07PY5M579,2021-06-10,150
6800,B07PY5M579,2021-06-11,131
6801,B07PY5M579,2021-06-12,138
6802,B07PY5M579,2021-06-13,141
6803,B07PY5M579,2021-06-14,142
6804,B07PY5M579,2021-06-15,137
6805,B07PY5M579,2021-06-16,125
6806,B07PY5M579,2021-06-17,114
6807,B07PY5M579,2021-06-18,129
6808,B07PY5M579,2021-06-19,115
6809,B07PY5M579,2021-06-20,208
6810,B07PY5M579,2021-06-21,563
6811,B07PY5M579,2021-06-22,464
6812,B07PY5M579,2021-06-23,146
6813,B07PY5M579,2021-06-24,159
6814,B07PY5M579,2021-06-25,135
6815,B07PY5M579,2021-06-26,175
6816,B07PY5M579,2021-06-27,129
6817,B07PY5M579,2021-06-28,82
6818,B07PY5M579,2021-06-29,86
6819,B07PY5M579,2021-06-30,76
6820,B07PY5M579,2021-07-01,84
6821,B07PY5M579,2021-07-02,112
6822,B07PY5M579,2021-07-03,104
6823,B07PY5M579,2021-07-04,76
6824,B07PY5M579,2021-07-05,116
6825,B07PY5M579,2021-07-06,103
6826,B07PY5M579,2021-07-07,135
6827,B07PY5M579,2021-07-08,130
6828,B07PY5M579,2021-07-09,116
6829,B07PY5M579,2021-07-10,125
6830,B07PY5M579,2021-07-11,132
6831,B07PY5M579,2021-07-12,134
6832,B07PY5M579,2021-07-13,125
6833,B07PY5M579,2021-07-14,135
6834,B07PY5M579,2021-07-15,148
6835,B07PY5M579,2021-07-16,77
6836,B07PY5M579,2021-07-17,117
6837,B07PY5M579,2021-07-18,143
6838,B07PY5M579,2021-07-19,103
6839,B07PY5M579,2021-07-20,94
6840,B07PY5M579,2021-07-21,108
6841,B07PY5M579,2021-07-22,101
6842,B07PY5M579,2021-07-23,119
6843,B07PY5M579,2021-07-24,155
6844,B07PY5M579,2021-07-25,192
6845,B07PY5M579,2021-07-26,151
6846,B07PY5M579,2021-07-27,159
6847,B07PY5M579,2021-07-28,148
6848,B07PY5M579,2021-07-29,154
6849,B07PY5M579,2021-07-30,139
6850,B07PY5M579,2021-07-31,142
6851,B07PY5M579,2021-08-01,165
6852,B07PY5M579,2021-08-02,132
6853,B07PY5M579,2021-08-03,132
6854,B07PY5M579,2021-08-04,155
6855,B07PY5M579,2021-08-05,122
6856,B07PY5M579,2021-08-06,127
6857,B07PY5M579,2021-08-07,174
6858,B07PY5M579,2021-08-08,177
6859,B07PY5M579,2021-08-09,183
6860,B07PY5M579,2021-08-10,165
6861,B07PY5M579,2021-08-11,148
6862,B07PY5M579,2021-08-12,142
6863,B07PY5M579,2021-08-13,137
6864,B07PY5M579,2021-08-14,180
6865,B07PY5M579,2021-08-15,186
6866,B07PY5M579,2021-08-16,240
6867,B07PY5M579,2021-08-17,222
6868,B07PY5M579,2021-08-18,196
6869,B07PY5M579,2021-08-19,221
6870,B07PY5M579,2021-08-20,202
6871,B07PY5M579,2021-08-21,262
6872,B07PY5M579,2021-08-22,272
6873,B07QDSHKV1,2019-12-02,4
6874,B07QDSHKV1,2019-12-03,0
6875,B07QDSHKV1,2019-12-04,0
6876,B07QDSHKV1,2019-12-05,0
6877,B07QDSHKV1,2019-12-06,0
6878,B07QDSHKV1,2019-12-07,1
6879,B07QDSHKV1,2019-12-08,1
6880,B07QDSHKV1,2019-12-09,0
6881,B07QDSHKV1,2019-12-10,1
6882,B07QDSHKV1,2019-12-11,0
6883,B07QDSHKV1,2019-12-12,0
6884,B07QDSHKV1,2019-12-13,1
6885,B07QDSHKV1,2019-12-14,2
6886,B07QDSHKV1,2019-12-15,1
6887,B07QDSHKV1,2019-12-16,0
6888,B07QDSHKV1,2019-12-17,1
6889,B07QDSHKV1,2019-12-18,0
6890,B07QDSHKV1,2019-12-19,3
6891,B07QDSHKV1,2019-12-20,1
6892,B07QDSHKV1,2019-12-21,0
6893,B07QDSHKV1,2019-12-22,2
6894,B07QDSHKV1,2019-12-23,1
6895,B07QDSHKV1,2019-12-24,0
6896,B07QDSHKV1,2019-12-25,1
6897,B07QDSHKV1,2019-12-26,0
6898,B07QDSHKV1,2019-12-27,3
6899,B07QDSHKV1,2019-12-28,1
6900,B07QDSHKV1,2019-12-29,2
6901,B07QDSHKV1,2019-12-30,1
6902,B07QDSHKV1,2019-12-31,1
6903,B07QDSHKV1,2020-01-01,0
6904,B07QDSHKV1,2020-01-03,3
6905,B07QDSHKV1,2020-01-04,2
6906,B07QDSHKV1,2020-01-05,0
6907,B07QDSHKV1,2020-01-07,2
6908,B07QDSHKV1,2020-01-08,2
6909,B07QDSHKV1,2020-01-09,1
6910,B07QDSHKV1,2020-01-10,1
6911,B07QDSHKV1,2020-01-11,0
6912,B07QDSHKV1,2020-01-14,4
6913,B07QDSHKV1,2020-01-15,0
6914,B07QDSHKV1,2020-01-16,3
6915,B07QDSHKV1,2020-01-17,0
6916,B07QDSHKV1,2020-01-20,1
6917,B07QDSHKV1,2020-01-21,0
6918,B07QDSHKV1,2020-01-23,2
6919,B07QDSHKV1,2020-01-24,1
6920,B07QDSHKV1,2020-01-25,2
6921,B07QDSHKV1,2020-01-26,1
6922,B07QDSHKV1,2020-01-27,0
6923,B07QDSHKV1,2020-01-28,1
6924,B07QDSHKV1,2020-01-29,0
6925,B07QDSHKV1,2020-01-30,2
6926,B07QDSHKV1,2020-01-31,0
6927,B07QDSHKV1,2020-02-07,2
6928,B07QDSHKV1,2020-02-08,0
6929,B07QDSHKV1,2020-02-09,2
6930,B07QDSHKV1,2020-02-10,1
6931,B07QDSHKV1,2020-02-11,2
6932,B07QDSHKV1,2020-02-12,2
6933,B07QDSHKV1,2020-02-13,1
6934,B07QDSHKV1,2020-02-14,0
6935,B07QDSHKV1,2020-02-17,1
6936,B07QDSHKV1,2020-02-18,0
6937,B07QDSHKV1,2020-02-20,1
6938,B07QDSHKV1,2020-02-21,0
6939,B07QDSHKV1,2020-02-24,1
6940,B07QDSHKV1,2020-02-25,0
6941,B07QDSHKV1,2020-02-26,1
6942,B07QDSHKV1,2020-02-27,2
6943,B07QDSHKV1,2020-02-28,1
6944,B07QDSHKV1,2020-02-29,0
6945,B07QDSHKV1,2020-03-01,1
6946,B07QDSHKV1,2020-03-02,1
6947,B07QDSHKV1,2020-03-03,1
6948,B07QDSHKV1,2020-03-04,0
6949,B07QDSHKV1,2020-03-05,1
6950,B07QDSHKV1,2020-03-06,0
6951,B07QDSHKV1,2020-03-08,1
6952,B07QDSHKV1,2020-03-09,1
6953,B07QDSHKV1,2020-03-10,0
6954,B07QDSHKV1,2020-03-13,2
6955,B07QDSHKV1,2020-03-14,0
6956,B07QDSHKV1,2020-03-17,1
6957,B07QDSHKV1,2020-03-18,0
6958,B07QDSHKV1,2020-03-20,1
6959,B07QDSHKV1,2020-03-21,0
6960,B07QDSHKV1,2020-03-24,1
6961,B07QDSHKV1,2020-03-25,0
6962,B07QDSHKV1,2020-03-27,2
6963,B07QDSHKV1,2020-03-28,0
6964,B07QDSHKV1,2020-03-29,2
6965,B07QDSHKV1,2020-03-30,0
6966,B07QDSHKV1,2020-04-02,2
6967,B07QDSHKV1,2020-04-03,1
6968,B07QDSHKV1,2020-04-04,1
6969,B07QDSHKV1,2020-04-05,0
6970,B07QDSHKV1,2020-04-09,1
6971,B07QDSHKV1,2020-04-10,0
6972,B07QDSHKV1,2020-04-13,1
6973,B07QDSHKV1,2020-04-14,0
6974,B07QDSHKV1,2020-04-22,1
6975,B07QDSHKV1,2020-04-23,0
6976,B07QDSHKV1,2020-04-24,1
6977,B07QDSHKV1,2020-04-25,3
6978,B07QDSHKV1,2020-04-26,0
6979,B07QDSHKV1,2020-04-28,1
6980,B07QDSHKV1,2020-04-29,0
6981,B07QDSHKV1,2020-04-30,1
6982,B07QDSHKV1,2020-05-01,2
6983,B07QDSHKV1,2020-05-02,1
6984,B07QDSHKV1,2020-05-03,3
6985,B07QDSHKV1,2020-05-04,0
6986,B07QDSHKV1,2020-05-05,2
6987,B07QDSHKV1,2020-05-06,2
6988,B07QDSHKV1,2020-05-07,2
6989,B07QDSHKV1,2020-05-08,2
6990,B07QDSHKV1,2020-05-09,0
6991,B07QDSHKV1,2020-05-10,1
6992,B07QDSHKV1,2020-05-11,1
6993,B07QDSHKV1,2020-05-12,0
6994,B07QDSHKV1,2020-05-13,2
6995,B07QDSHKV1,2020-05-14,1
6996,B07QDSHKV1,2020-05-15,2
6997,B07QDSHKV1,2020-05-16,2
6998,B07QDSHKV1,2020-05-17,2
6999,B07QDSHKV1,2020-05-18,2
7000,B07QDSHKV1,2020-05-19,2
7001,B07QDSHKV1,2020-05-20,2
7002,B07QDSHKV1,2020-05-21,0
7003,B07QDSHKV1,2020-05-22,1
7004,B07QDSHKV1,2020-05-23,0
7005,B07QDSHKV1,2020-05-24,1
7006,B07QDSHKV1,2020-05-25,1
7007,B07QDSHKV1,2020-05-26,0
7008,B07QDSHKV1,2020-05-27,0
7009,B07QDSHKV1,2020-05-28,1
7010,B07QDSHKV1,2020-05-29,2
7011,B07QDSHKV1,2020-05-30,3
7012,B07QDSHKV1,2020-05-31,1
7013,B07QDSHKV1,2020-06-01,2
7014,B07QDSHKV1,2020-06-02,0
7015,B07QDSHKV1,2020-06-03,0
7016,B07QDSHKV1,2020-06-04,0
7017,B07QDSHKV1,2020-06-06,1
7018,B07QDSHKV1,2020-06-07,1
7019,B07QDSHKV1,2020-06-08,1
7020,B07QDSHKV1,2020-06-09,1
7021,B07QDSHKV1,2020-06-10,1
7022,B07QDSHKV1,2020-06-11,0
7023,B07QDSHKV1,2020-06-12,1
7024,B07QDSHKV1,2020-06-13,1
7025,B07QDSHKV1,2020-06-14,0
7026,B07QDSHKV1,2020-06-15,2
7027,B07QDSHKV1,2020-06-16,1
7028,B07QDSHKV1,2020-06-17,0
7029,B07QDSHKV1,2020-06-20,1
7030,B07QDSHKV1,2020-06-21,3
7031,B07QDSHKV1,2020-06-22,1
7032,B07QDSHKV1,2020-06-23,1
7033,B07QDSHKV1,2020-06-24,1
7034,B07QDSHKV1,2020-06-25,1
7035,B07QDSHKV1,2020-06-26,0
7036,B07QDSHKV1,2020-06-27,0
7037,B07QDSHKV1,2020-06-28,2
7038,B07QDSHKV1,2020-06-29,0
7039,B07QDSHKV1,2020-06-30,2
7040,B07QDSHKV1,2020-07-01,2
7041,B07QDSHKV1,2020-07-02,1
7042,B07QDSHKV1,2020-07-03,1
7043,B07QDSHKV1,2020-07-04,1
7044,B07QDSHKV1,2020-07-05,1
7045,B07QDSHKV1,2020-07-06,0
7046,B07QDSHKV1,2020-07-07,0
7047,B07QDSHKV1,2020-07-08,1
7048,B07QDSHKV1,2020-07-09,1
7049,B07QDSHKV1,2020-07-10,0
7050,B07QDSHKV1,2020-07-11,1
7051,B07QDSHKV1,2020-07-12,3
7052,B07QDSHKV1,2020-07-13,2
7053,B07QDSHKV1,2020-07-14,2
7054,B07QDSHKV1,2020-07-15,0
7055,B07QDSHKV1,2020-07-16,1
7056,B07QDSHKV1,2020-07-17,1
7057,B07QDSHKV1,2020-07-18,2
7058,B07QDSHKV1,2020-07-19,0
7059,B07QDSHKV1,2020-07-20,1
7060,B07QDSHKV1,2020-07-21,0
7061,B07QDSHKV1,2020-07-22,0
7062,B07QDSHKV1,2020-07-23,0
7063,B07QDSHKV1,2020-07-24,0
7064,B07QDSHKV1,2020-07-25,2
7065,B07QDSHKV1,2020-07-26,1
7066,B07QDSHKV1,2020-07-27,1
7067,B07QDSHKV1,2020-07-28,0
7068,B07QDSHKV1,2020-07-29,1
7069,B07QDSHKV1,2020-07-30,0
7070,B07QDSHKV1,2020-07-31,1
7071,B07QDSHKV1,2020-08-01,3
7072,B07QDSHKV1,2020-08-02,1
7073,B07QDSHKV1,2020-08-03,2
7074,B07QDSHKV1,2020-08-04,1
7075,B07QDSHKV1,2020-08-05,2
7076,B07QDSHKV1,2020-08-06,1
7077,B07QDSHKV1,2020-08-07,4
7078,B07QDSHKV1,2020-08-08,3
7079,B07QDSHKV1,2020-08-09,0
7080,B07QDSHKV1,2020-08-10,1
7081,B07QDSHKV1,2020-08-11,0
7082,B07QDSHKV1,2020-08-12,1
7083,B07QDSHKV1,2020-08-13,1
7084,B07QDSHKV1,2020-08-14,0
7085,B07QDSHKV1,2020-08-15,0
7086,B07QDSHKV1,2020-08-16,2
7087,B07QDSHKV1,2020-08-17,1
7088,B07QDSHKV1,2020-08-18,3
7089,B07QDSHKV1,2020-08-19,1
7090,B07QDSHKV1,2020-08-20,1
7091,B07QDSHKV1,2020-08-21,0
7092,B07QDSHKV1,2020-08-24,1
7093,B07QDSHKV1,2020-08-25,0
7094,B07QDSHKV1,2020-08-26,1
7095,B07QDSHKV1,2020-08-27,0
7096,B07QDSHKV1,2020-08-29,1
7097,B07QDSHKV1,2020-08-30,2
7098,B07QDSHKV1,2020-08-31,2
7099,B07QDSHKV1,2020-09-01,1
7100,B07QDSHKV1,2020-09-02,4
7101,B07QDSHKV1,2020-09-03,1
7102,B07QDSHKV1,2020-09-04,3
7103,B07QDSHKV1,2020-09-05,1
7104,B07QDSHKV1,2020-09-06,1
7105,B07QDSHKV1,2020-09-07,5
7106,B07QDSHKV1,2020-09-08,2
7107,B07QDSHKV1,2020-09-09,0
7108,B07QDSHKV1,2020-09-10,2
7109,B07QDSHKV1,2020-09-11,0
7110,B07QDSHKV1,2020-09-12,2
7111,B07QDSHKV1,2020-09-13,3
7112,B07QDSHKV1,2020-09-14,0
7113,B07QDSHKV1,2020-09-15,0
7114,B07QDSHKV1,2020-09-16,1
7115,B07QDSHKV1,2020-09-17,3
7116,B07QDSHKV1,2020-09-18,1
7117,B07QDSHKV1,2020-09-19,1
7118,B07QDSHKV1,2020-09-20,3
7119,B07QDSHKV1,2020-09-21,1
7120,B07QDSHKV1,2020-09-22,2
7121,B07QDSHKV1,2020-09-23,1
7122,B07QDSHKV1,2020-09-24,0
7123,B07QDSHKV1,2020-09-25,3
7124,B07QDSHKV1,2020-09-26,1
7125,B07QDSHKV1,2020-09-27,0
7126,B07QDSHKV1,2020-09-28,1
7127,B07QDSHKV1,2020-09-29,1
7128,B07QDSHKV1,2020-09-30,1
7129,B07QDSHKV1,2020-10-01,1
7130,B07QDSHKV1,2020-10-02,0
7131,B07QDSHKV1,2020-10-03,1
7132,B07QDSHKV1,2020-10-04,1
7133,B07QDSHKV1,2020-10-05,2
7134,B07QDSHKV1,2020-10-06,0
7135,B07QDSHKV1,2020-10-07,0
7136,B07QDSHKV1,2020-10-09,1
7137,B07QDSHKV1,2020-10-10,0
7138,B07QDSHKV1,2020-10-11,-1
7139,B07QDSHKV1,2020-10-12,0
